0.0 0.5 56.0 74.0 1.00919812857
0.0 0.5 74.0 97.0 1.00705914283
0.0 0.5 97.0 133.0 1.00465635439
0.0 0.5 133.0 174.0 1.00239411494
0.0 0.5 174.0 220.0 1.00039711946
0.0 0.5 220.0 272.0 0.998646685494
0.0 0.5 272.0 330.0 0.997060251323
0.0 0.5 330.0 395.0 0.995612429364
0.0 0.5 395.0 468.0 0.99424627172
0.0 0.5 468.0 548.0 0.992961486593
0.0 0.5 548.0 638.0 0.991754295734
0.0 0.5 638.0 737.0 0.990608069369
0.0 0.5 737.0 846.0 0.989511666478
0.0 0.5 846.0 967.0 0.988457461971
0.0 0.5 967.0 1101.0 0.987432629526
0.0 0.5 1101.0 1248.0 0.986449261029
0.0 0.5 1248.0 1410.0 0.985490210621
0.0 0.5 1410.0 1588.0 0.984560530129
0.0 0.5 1588.0 1784.0 0.983653726802
0.0 0.5 1784.0 2000.0 0.982765668526
0.0 0.5 2000.0 2238.0 0.981893833326
0.0 0.5 2238.0 2500.0 0.981036784569
0.0 0.5 2500.0 2787.0 0.980196701876
0.0 0.5 2787.0 3103.0 0.979367210625
0.0 0.5 3103.0  3450.0  1.00000
0.0 0.5 3450.0  3832.0  1.00000
0.5 1.0 56.0 74.0 1.00896457293
0.5 1.0 74.0 97.0 1.00686016277
0.5 1.0 97.0 133.0 1.00449609471
0.5 1.0 133.0 174.0 1.00227019489
0.5 1.0 174.0 220.0 1.0003051846
0.5 1.0 220.0 272.0 0.998582714292
0.5 1.0 272.0 330.0 0.997021565241
0.5 1.0 330.0 395.0 0.995596770415
0.5 1.0 395.0 468.0 0.994252298319
0.5 1.0 468.0 548.0 0.992987869145
0.5 1.0 548.0 638.0 0.991799771277
0.5 1.0 638.0 737.0 0.990671643531
0.5 1.0 737.0 846.0 0.989592525029
0.5 1.0 846.0 967.0 0.988554914245
0.5 1.0 967.0 1101.0 0.987546189264
0.5 1.0 1101.0 1248.0 0.986578254325
0.5 1.0 1248.0 1410.0 0.98563423483
0.5 1.0 1410.0 1588.0 0.984719105143
0.5 1.0 1588.0 1784.0 0.983826475755
0.5 1.0 1784.0 2000.0 0.982952280396
0.5 1.0 2000.0 2238.0 0.982094037493
0.5 1.0 2238.0 2500.0 0.981250333709
0.5 1.0 2500.0 2787.0 0.98042331563
0.5 1.0 2787.0 3103.0 1.0000
0.5 1.0 3103.0 3450.0  1.00000
1.0 1.5 56.0 74.0 1.00816594287
1.0 1.5 74.0 97.0 1.00639110381
1.0 1.5 97.0 133.0 1.00439630837
1.0 1.5 133.0 174.0 1.00251716392
1.0 1.5 174.0 220.0 1.00085751075
1.0 1.5 220.0 272.0 0.999402122371
1.0 1.5 272.0 330.0 0.998082567595
1.0 1.5 330.0 395.0 0.996877871642
1.0 1.5 395.0 468.0 0.995740744732
1.0 1.5 468.0 548.0 0.994671009598
1.0 1.5 548.0 638.0 0.993665580817
1.0 1.5 638.0 737.0 0.992710657752
1.0 1.5 737.0 846.0 0.991796996533
1.0 1.5 846.0 967.0 0.990918272941
1.0 1.5 967.0 1101.0 0.990063818121
1.0 1.5 1101.0 1248.0 0.989243735159
1.0 1.5 1248.0 1410.0 0.988443744553
1.0 1.5 1410.0 1588.0 0.987668075545
1.0 1.5 1588.0 1784.0 0.986911325467
1.0 1.5 1784.0 2000.0 0.986170057189
1.0 1.5 2000.0 2238.0 0.985442174818
1.0 1.5 2238.0 2500.0 0.981250333709
1.0 1.5 2500.0 2787.0 1.0000
1.0 1.5 2787.0 3103.0 1.0000
1.5 2.0 56.0 74.0 1.00565842102
1.5 2.0 74.0 97.0 1.0043438682
1.5 2.0 97.0 133.0 1.00286541502
1.5 2.0 133.0 174.0 1.00147171819
1.5 2.0 174.0 220.0 1.00024003436
1.5 2.0 220.0 272.0 0.999159341374
1.5 2.0 272.0 330.0 0.998179024581
1.5 2.0 330.0 395.0 0.997283633133
1.5 2.0 395.0 468.0 0.996438107061
1.5 2.0 468.0 548.0 0.995642375377
1.5 2.0 548.0 638.0 0.994894199015
1.5 2.0 638.0 737.0 0.994183354581
1.5 2.0 737.0 846.0 0.993502995953
1.5 2.0 846.0 967.0 0.992848441598
1.5 2.0 967.0 1101.0 0.992211765165
1.5 2.0 1101.0 1248.0 0.991600514636
1.5 2.0 1248.0 1410.0 0.991004064705
1.5 2.0 1410.0 1588.0 0.990425582732
1.5 2.0 1588.0 1784.0 0.989861052934
1.5 2.0 1784.0 2000.0 1.0000
1.5 2.0 2000.0 2238.0 1.0000
2.0 2.5 56.0 74.0 1.00356031627
2.0 2.5 74.0 97.0 1.00284121253
2.0 2.5 97.0 133.0 1.00203175496
2.0 2.5 133.0 174.0 1.00126802625
2.0 2.5 174.0 220.0 1.0005925315
2.0 2.5 220.0 272.0 0.999999421082
2.0 2.5 272.0 330.0 0.999461056086
2.0 2.5 330.0 395.0 0.998969043871
2.0 2.5 395.0 468.0 0.998504181217
2.0 2.5 468.0 548.0 0.998066471856
2.0 2.5 548.0 638.0 0.997654723585
2.0 2.5 638.0 737.0 0.997263342604
2.0 2.5 737.0 846.0 0.996888584178
2.0 2.5 846.0 967.0 0.996527889168
2.0 2.5 967.0 1101.0 0.996176904345
2.0 2.5 1101.0 1248.0 0.995839804751
2.0 2.5 1248.0 1410.0 1.000
2.0 2.5 1410.0 1588.0 1.0000
2.0 2.5 1588.0 1784.0 1.0000
2.0 2.5 1784.0 2000.0 1.0000
